price_btc,price_usd,total_supply,percent_change_7d,available_supply,symbol,24h_volume_usd,rank,percent_change_1h,id,market_cap_usd,percent_change_24h,name,last_updated
0.00000510,0.0132224,504542840.0,-45.2,479542840.0,DAXX,10012.3,194,-1.83,daxxcoin,6340707.0,3.53,DaxxCoin,1501152586
0.00000604,0.0156485,400339746.0,1.27,400339746.0,VASH,534882.0,195,1.89,vpncoin,6264717.0,4.62,VPNCoin,1501152551
0.00022922,0.594009,10500000.0,-32.32,10500000.0,NET,133330.0,196,-4.44,nimiq,6237095.0,-3.33,Nimiq,1501152587
0.00000691,0.0179124,343803523.0,3.68,343803523.0,XCN,1743970.0,197,1.89,cryptonite,6158346.0,8.04,Cryptonite,1501152549
0.00146,3.78345,1602688.0,-12.93,1602688.0,ZEN,56772.1,198,1.33,zencash,6063688.0,4.96,ZenCash,1501152582
0.000000008,0.0000203623,295520938520,1023.27,295520938520,SPRTS,3570.3,199,5.68,sprouts,6017486.0,1582.82,Sprouts,1501152560
0.0010074,2.61058,2703356.0,13.18,2297853.0,LUN,110878.0,200,0.45,lunyr,5998729.0,-4.61,Lunyr,1501152580
0.00006211,0.160949,36657200.0,-4.28,36657200.0,BELA,34917.4,201,1.23,belacoin,5899940.0,2.72,BelaCoin,1501152545
0.00015556,0.403115,14533740.0,-14.25,14533740.0,AEON,16203.7,202,1.36,aeon,5858769.0,-7.69,Aeon,1501152588
0.00000978,0.0253561,224037749.0,188.25,224037749.0,ICASH,98806.1,203,17.73,icash,5680724.0,28.43,iCash,1501152553
0.00000209,0.00541828,1200000000.0,-1.63,1000000000.0,COVAL,107707.0,204,-2.4,circuits-of-value,5418280.0,-4.85,Circuits of Value,1501152554
0.00005137,0.133112,100000000.0,2.48,40000000.0,ADX,1494450.0,205,1.63,adex,5324480.0,-0.16,AdEx,1501152585
0.00004457,0.115492,46016625.0,-5.27,46016425.0,INCNT,126034.0,206,2.28,incent,5314529.0,-2.94,Incent,1501152571
0.00012689,0.328838,15886700.0,41.15,15886700.0,BSD,37711.9,207,0.96,bitsend,5224151.0,16.44,BitSend,1501152587
0.00016806,0.435519,11846300.0,-11.81,11846300.0,PASC,43671.7,208,1.39,pascal-coin,5159289.0,2.52,Pascal Coin,1501152570
0.00016594,0.430023,11875141.0,-2.58,11875141.0,CRB,230189.0,209,1.0,creditbit,5106584.0,0.81,Creditbit,1501152591
0.00000095,0.00246263,2042857000.0,18.37,2042857000.0,BITB,65126.7,210,3.24,bitbean,5030801.0,11.91,BitBean,1501152553
0.00000009,0.000235566,20362731326.0,-18.97,20362731326.0,ESP,15623.1,211,9.33,espers,4796767.0,0.74,Espers,1501152565
0.00005170,0.133983,98034225201.0,-11.4,35437965.0,SLR,8299.14,212,-0.0,solarcoin,4748085.0,3.22,SolarCoin,1501152546
0.00039356,1.01987,6000000000.0,-11.96,4535089.0,PZM,14091.6,213,1.18,prizm,4625201.0,2.72,PRIZM,1501152582
0.00001712,0.0443675,102962996.0,-6.84,102962996.0,GCR,16715.2,214,3.74,global-currency-reserve,4568211.0,1.55,Global Currency Reserve,1501152557
0.00020141,0.521944,8658139.0,-2.57,8658139.0,AUR,15655.5,215,1.33,auroracoin,4519064.0,-0.01,Auroracoin,1501152544
0.00000672,0.0174197,255466946.0,-13.36,255466946.0,MUSIC,39964.7,216,1.84,musicoin,4450158.0,2.39,Musicoin,1501152576
0.00000495,0.0128396,375646200.0,13.35,345646200.0,PINK,293542.0,217,-1.25,pinkcoin,4437959.0,7.94,PinkCoin,1501152547
0.00001754,0.0454606,340282367.0,27.1,97321327.0,XRB,47535.2,218,1.5,raiblocks,4424286.0,-0.35,RaiBlocks,1501152575
0.00011085,0.287258,15254447.0,-0.96,15254447.0,XVC,21263.3,219,1.32,vcash,4381962.0,12.91,Vcash,1501152553
0.00002780,0.0720407,59681661.0,-4.54,59681661.0,MAX,357442.0,220,0.96,maxcoin,4299509.0,22.01,MaxCoin,1501152543
0.00000006,0.000155484,24859177295.0,-2.46,24859177295.0,ECC,964.862,221,1.36,eccoin,3865204.0,15.93,E-Currency Coin,1501152546
0.00034334,0.889734,4076179.0,-15.75,4076179.0,BLITZ,23583.9,222,2.35,blitzcash,3626715.0,-5.21,Blitzcash,1501152553
0.00005886,0.152539,23729361.0,1.64,23729361.0,CURE,24552.4,223,0.78,curecoin,3619653.0,-0.17,Curecoin,1501152547
0.00104856,2.71725,1322431.0,50.6,1322431.0,CRAVE,117775.0,224,2.45,crave,3593376.0,38.71,Crave,1501152555
0.00000015,0.00039382,9122988387.0,54.4,9122988387.0,NKA,8146.36,225,3.4,incakoin,3592815.0,-5.63,IncaKoin,1501152552
0.00002237,0.057965,61657044.0,0.54,61657044.0,ZCC,965106.0,226,1.98,zccoin,3573951.0,9.85,ZcCoin,1501152549
0.00003404,0.0882154,40385220.0,-4.61,40385220.0,GLD,5053.01,227,-0.35,goldcoin,3562598.0,0.58,GoldCoin,1501152541
0.00000809,0.0209599,166418238.0,-18.36,166418238.0,ZET,308761.0,228,1.77,zetacoin,3488110.0,10.75,Zetacoin,1501152541
0.00038608,1.00049,3444810.0,-2.04,3444810.0,BITUSD,96921.2,229,-0.36,bitusd,3446498.0,-0.96,bitUSD,1501152552
0.00036875,0.955589,3589695.0,-1.89,3589695.0,SBD,82403.1,230,0.47,steem-dollars,3430273.0,2.33,Steem Dollars,1501152564
0.00002878,0.0745807,44846692.0,-6.49,44846692.0,SEQ,13479.4,231,1.36,sequence,3344698.0,-1.49,Sequence,1501152590
0.00000633,0.0164034,200563064.0,5.75,200563064.0,PUT,10034.3,232,2.06,putincoin,3289916.0,2.76,PutinCoin,1501152564
0.00000161,0.00416712,787491250.0,3.34,787491250.0,ABY,76499.1,233,-0.27,applebyte,3281571.0,3.13,ArtByte,1501152548
0.00001260,0.0326452,110144074.0,-8.0,100144074.0,ATMS,1470.55,234,1.4,atmos,3269223.0,2.16,Atmos,1501152578
0.00162094,4.20051,877394.0,-5.25,777394.0,APX,13656.2,235,1.96,apx,3265451.0,-0.63,APX,1501152581
0.00053019,1.37393,2371837.0,31.91,2371837.0,WBB,12150.5,236,-2.75,wild-beast-block,3258739.0,13.22,Wild Beast Block,1501152557
0.00018748,0.485847,6666666.0,8.52,6666666.0,EMV,614.333,237,-27.56,ethereum-movie-venture,3238980.0,-14.19,Ethereum Movie Venture,1501152579
0.00026612,0.689638,5324245.0,3.09,4686630.0,STA,2825.86,238,1.93,starta,3232078.0,27.38,Starta,1501152587
0.00003370,0.0873406,35778975.0,9.92,35778975.0,RIC,296504.0,239,1.47,riecoin,3124957.0,5.12,Riecoin,1501152544
0.00007404,0.191874,16180000.0,3.48,16180000.0,NAUT,75703.7,240,3.08,nautiluscoin,3104521.0,5.56,NautilusCoin,1501152546
0.000000003,0.0000067755,443168182458,-28.32,443168182458,TIPS,6084.08,241,1.79,fedoracoin,3002673.0,137.69,FedoraCoin,1501152543
0.00011431,0.296224,10093110.0,49.9,10092387.0,RLT,24866.5,242,0.07,roulettetoken,2989607.0,-1.27,RouletteToken,1501152581
0.00000115,0.00297268,1000769427.0,0.9,1000769427.0,ZENI,11843.1,243,1.4,zennies,2974967.0,3.85,Zennies,1501152578
0.000000002,0.0000055989,530622394256,25.85,530622394256,DIME,4893.29,244,11.94,dimecoin,2970896.0,-9.11,Dimecoin,1501152543
0.00027522,0.713218,4162249.0,20.58,4162249.0,EXCL,163768.0,245,1.56,exclusivecoin,2968591.0,22.1,ExclusiveCoin,1501152550
0.00004315,0.111819,26533944.0,34.68,26533944.0,XST,44986.9,246,1.35,stealthcoin,2966999.0,-1.12,Stealthcoin,1501152550
0.00011962,0.309985,9532480.0,-0.03,9532480.0,XBB,11487.9,247,3.98,boolberry,2954926.0,-0.42,Boolberry,1501152550
0.00008245,0.213661,13623762.0,-9.72,13623762.0,DAR,10286.9,248,1.39,darcrus,2910867.0,0.07,Darcrus,1501152573
0.00038123,0.987914,2914354.0,-1.87,2914354.0,SNRG,378601.0,249,-0.94,synergy,2879131.0,-0.87,Synergy,1501152559
0.00000003,0.0000772181,36911906974.0,22.79,36911906974.0,ZEIT,4384.26,250,1.78,zeitcoin,2850267.0,3.23,Zeitcoin,1501152545
0.00000072,0.00186274,1499693500.0,6.65,1499693500.0,XMY,70672.0,251,0.17,myriad,2793539.0,6.94,Myriad,1501152545
0.00000004,0.000112653,24791772559.0,-13.47,24791772559.0,MINT,2346.81,252,1.8,mintcoin,2792868.0,1.59,Mintcoin,1501152543
0.00007180,0.186074,18557860.0,10.47,14807860.0,INSN,16058.6,253,11.36,insanecoin-insn,2755358.0,22.31,InsaneCoin,1501152581
0.00001535,0.0397761,222295208.0,-28.97,68610759.0,BQX,14562.4,254,0.46,bitquence,2729068.0,-8.69,Bitquence,1501152587
0.00005140,0.133194,20446404.0,15.89,20446404.0,XSPEC,5228.03,255,1.87,spectrecoin,2723338.0,-2.08,Spectrecoin,1501152573
0.00004336,0.112366,23931151.0,62.75,23931151.0,ARC,38181.7,256,-2.63,arcticcoin,2689048.0,-2.49,ArcticCoin,1501152569
0.00025502,0.660861,4064130.0,27.87,4064130.0,SWIFT,49184.3,257,1.38,bitswift,2685825.0,20.97,Bitswift,1501152553
0.00002072,0.053694,50000000.0,0.73,50000000.0,PDC,134830.0,258,4.26,project-decorum,2684700.0,4.02,Project Decorum,1501152569
0.00059228,1.53484,4499888.0,-11.45,1745984.0,DYN,163655.0,259,1.62,dynamic,2679806.0,-4.27,Dynamic,1501152577
0.000177,0.458679,5827891.0,23.81,5827891.0,XC,1026.2,260,1.36,xcurrency,2673131.0,21.58,XCurrency,1501152548
0.00123667,3.2047,16825578.0,120.21,825578.0,VSM,3797.16,261,2.8,voise,2645730.0,-12.74,VOISE,1501152584
0.00042879,1.11117,4988894.0,13.11,2360574.0,ZRC,41334.6,262,1.58,zrcoin,2622999.0,8.19,ZrCoin,1501152583
0.00008957,0.232104,11268860.0,-23.02,11268860.0,SYNX,652809.0,263,1.38,syndicate,2615547.0,9.63,Syndicate,1501152564
0.00211835,5.48951,472649.0,6.1,472649.0,ICOO,6272.28,264,1.0,ico-openledger,2594612.0,-8.41,ICO OpenLedger,1501152569
0.00051994,1.34739,1809800.0,-5.58,1809800.0,ZCL,20540.2,265,1.5,zclassic,2438506.0,2.17,ZClassic,1501152572
0.00000845,0.0218974,111085648.0,-14.1,111085648.0,DOPE,44360.4,266,1.04,dopecoin,2432487.0,0.07,DopeCoin,1501152544
0.00000113,0.00293893,819249149.0,-4.05,819249149.0,ADC,2882.75,267,-1.65,audiocoin,2407716.0,4.55,AudioCoin,1501152556
0.00018557,0.480883,4965671.0,-17.61,4965671.0,BTA,27152.5,268,2.3,bata,2387907.0,1.44,Bata,1501152556
0.00004318,0.11189,25201489.0,11.75,21058198.0,JNS,1197.2,269,1.41,janus,2356202.0,4.9,Janus,1501152578
0.00002795,0.0724298,100000000.0,-7.61,32105593.0,TRIG,4099.53,270,1.36,triggers,2325402.0,0.49,Triggers,1501152591
0.00015886,0.411661,5622293.0,-7.28,5622293.0,TAG,287456.0,271,0.56,tagcoin,2314479.0,9.36,TagCoin,1501152543
0.00008050,0.208604,12347663.0,12.11,10635935.0,CREA,2299.43,272,1.36,creativecoin,2218699.0,4.94,Creativecoin,1501152581
0.0001355,0.351136,6268082.0,3.24,6268082.0,BRX,10473.0,273,1.03,breakout-stake,2200949.0,5.91,Breakout Stake,1501152570
0.00002486,0.0644343,33356077.0,9.42,33356077.0,RNS,19611.0,274,3.16,renos,2149275.0,6.24,Renos,1501152576
0.00000633,0.0164068,126764507.0,-23.51,126764507.0,FST,31067.9,275,1.06,fastcoin,2079800.0,1.31,Fastcoin,1501152541
0.00000333,0.00863278,502924000.0,-24.32,237924000.0,DOT,13909.2,276,0.21,dotcoin,2053946.0,1.62,Dotcoin,1501152590
0.00001551,0.0401837,62679622.0,51.69,50679622.0,VISIO,15394.7,277,1.51,visio,2036495.0,-23.33,Visio,1501152576
0.00002855,0.0739847,250377576.0,-4.78,27335736.0,QWARK,8753.34,278,-5.42,qwark,2022426.0,-4.66,Qwark,1501152563
0.00000981,0.025434,91859176.0,1.36,77231176.0,CANN,98671.5,279,2.61,cannabiscoin,1964298.0,17.95,CannabisCoin,1501152550
0.00005750,0.149006,1812878667.0,8.78,12878667.0,FNC,42807.8,280,2.79,fincoin,1918999.0,4.09,FinCoin,1501152586
0.0003752,0.972296,1968061.0,10.75,1968061.0,KORE,13433.7,281,1.39,korecoin,1913537.0,-1.45,KoreCoin,1501152548
0.00011878,0.307819,7246887.0,10.57,6146887.0,EQT,15694.4,282,1.88,equitrader,1892128.0,19.28,EquiTrader,1501152581
0.0006017,1.55926,1201855.0,7.86,1201855.0,VRM,14315.9,283,1.1,veriumreserve,1874005.0,7.28,VeriumReserve,1501152567
0.00003999,0.10364,18065547.0,4.85,18065547.0,BRK,12281.3,284,1.34,breakout,1872313.0,8.46,Breakout,1501152564
0.00000139,0.00360206,514684564.0,10.12,514684564.0,2GIVE,228922.0,285,1.55,2give,1853925.0,9.41,2GIVE,1501152563
0.00000799,0.020717,488183483.0,,88183483.0,SKIN,16463.7,286,-3.66,skincoin,1826897.0,-19.59,SkinCoin,1501152588
0.00007111,0.184275,9877698.0,2.63,9877698.0,ERC,3280.85,287,1.36,europecoin,1820213.0,4.69,EuropeCoin,1501152556
0.00000003,0.0000779454,23266935688.0,-5.13,23266935688.0,1337,6494.37,288,-14.47,1337,1813551.0,-4.14,1337,1501152558
0.00019461,0.504309,10000150.0,4.44,3562111.0,CCRB,49522.0,289,1.16,cryptocarbon,1796405.0,3.84,CryptoCarbon,1501152572
0.00034025,0.881729,30000000.0,-28.43,2000000.0,LGD,217667.0,290,1.16,legends-room,1763458.0,-2.35,Legends Room,1501152583
0.00017368,0.450071,3901180.0,2.19,3901180.0,BTM,62038.1,291,0.28,bitmark,1755808.0,2.45,Bitmark,1501152550
0.00001217,0.0315319,55079320.0,9.61,55079320.0,ADZ,3096.5,292,1.18,adzcoin,1736756.0,5.57,Adzcoin,1501152559
0.00001504,0.0389672,70000000.0,-10.46,44100000.0,POSW,13608.4,293,1.81,posw-coin,1718454.0,-0.18,PoSW Coin,1501152572
0.00000293,0.00759129,224041897.0,-5.68,224041897.0,THC,17201.4,294,1.64,hempcoin,1700767.0,3.59,HempCoin,1501152548
0.00003520,0.0912156,18447770.0,-2.93,18447770.0,HUC,23111.2,295,1.38,huntercoin,1682724.0,4.25,HunterCoin,1501152584
0.000000010,0.0000250675,66876281414.0,22.16,66876281414.0,TIX,19458.7,296,0.36,tickets,1676421.0,8.34,Tickets,1501152541
0.00010608,0.274889,6049988.0,-19.56,6049988.0,TX,24020.5,297,3.52,transfercoin,1663075.0,1.05,TransferCoin,1501152561
0.00005916,0.153308,10815966.0,4.83,10815966.0,VTR,5603.21,298,-0.21,vtorrent,1658174.0,3.81,vTorrent,1501152551
0.00003050,0.0790436,20849560.0,-1.94,20849560.0,TRC,10359.1,299,1.44,terracoin,1648024.0,2.12,Terracoin,1501152541
0.00056841,1.47299,1222363.0,-7.81,1100888.0,HUSH,7095.8,300,1.29,hush,1621596.0,7.31,Hush,1501152570
0.0008122,2.10474,770249.0,-11.91,770249.0,MNE,11676.1,301,5.37,minereum,1621174.0,5.51,Minereum,1501152581
0.00006256,0.162131,9952089.0,-14.3,9952089.0,PING,69479.4,302,-0.11,cryptoping,1613542.0,21.85,CryptoPing,1501152585
0.00006170,0.159902,10000000.0,-18.86,10000000.0,INPAY,26664.9,303,1.53,inpay,1599020.0,-5.28,InPay,1501152579
0.00000004,0.000106162,14810736975.0,51.75,14810736975.0,LDOGE,224616.0,304,4.05,litedoge,1572337.0,50.41,LiteDoge,1501152584
0.00002029,0.0525784,29682571.0,-5.33,29682571.0,NTRN,7863.65,305,0.86,neutron,1560662.0,-0.63,Neutron,1501152554
0.00004656,0.120656,11855487.0,-53.74,11855487.0,BOST,1465.25,306,1.36,boostcoin,1430436.0,-61.9,BoostCoin,1501152548
0.00000222,0.00575292,248196489.0,-0.76,248196489.0,XWC,8151.12,307,1.43,whitecoin,1427855.0,4.59,WhiteCoin,1501152546
0.00000421,0.0109097,129957644.0,-14.52,129957644.0,PTC,3827.91,308,1.34,pesetacoin,1417799.0,2.73,Pesetacoin,1501152544
0.00017417,0.45135,3137178.0,-3.41,3137178.0,GEO,13411.0,309,3.72,geocoin,1415965.0,5.31,GeoCoin,1501152553
0.00004075,0.105609,13321301.0,3.74,13321301.0,EGC,28777.1,310,3.2,evergreencoin,1406849.0,-0.22,EverGreenCoin,1501152559
0.00002279,0.0590557,100000000.0,-10.44,23472224.0,ADL,1779.3,311,1.41,adelphoi,1386169.0,-3.39,Adelphoi,1501152583
0.00000002,0.0000424968,32514916898.0,50.14,32514916898.0,PND,1392.72,312,2.83,pandacoin-pnd,1381780.0,26.22,Pandacoin,1501152545
0.00001169,0.0302808,70782220.0,1.94,45079785.0,START,7876.72,313,2.32,startcoin,1365052.0,3.09,Startcoin,1501152550
0.00001601,0.0414841,32230025.0,,32230025.0,SIGT,165419.0,314,11.66,signatum,1337034.0,-0.16,Signatum,1501152588
0.00001177,0.0304987,43282161.0,141.74,43282161.0,SUPER,1332.31,315,-3.13,supercoin,1320050.0,-12.33,SuperCoin,1501152547
0.00001632,0.0423004,32404041.0,48.92,30404041.0,XTO,881.668,316,1.52,tao,1286103.0,44.03,Tao,1501152574
0.00003341,0.0865764,14134285.0,-4.05,14134285.0,PEPE,5431.18,317,2.0,memetic,1223696.0,4.55,PepeCoin,1501152561
0.00002905,0.0752718,16110893.0,11.62,16110893.0,HKG,3385.6,318,7.94,hacker-gold,1212696.0,6.06,Hacker Gold,1501152571
0.00007670,0.198761,100000000.0,5.44,5848075.0,FUNC,2573.51,319,1.4,funcoin,1162369.0,4.43,FUNCoin,1501152580
0.00001392,0.0360724,32086595.0,9.84,32086595.0,TRUST,10161.4,320,1.5,trustplus,1157440.0,0.62,TrustPlus,1501152550
0.00028017,0.726026,2071013.0,-21.54,1571013.0,ICE,15878.9,321,25.53,idice,1140596.0,12.78,iDice,1501152583
0.00001567,0.0406052,26297035.0,-80.53,26297035.0,DGC,3564.6,322,1.65,digitalcoin,1067796.0,-6.43,Digitalcoin,1501152541
0.00002668,0.0691368,20445955.0,2.67,15406615.0,EFL,12847.7,323,1.44,e-gulden,1065164.0,3.01,e-Gulden,1501152586
0.00000950,0.0246226,70856774.0,-32.74,43192633.0,FUCK,2508.43,324,-2.18,fucktoken,1063515.0,-5.88,FuckToken,1501152587
0.00000401,0.0103924,100000000.0,21.03,100000000.0,XTC,42987.7,325,2.49,tilecoin,1039240.0,-0.55,TileCoin,1501152550
0.000000010,0.0000254357,40659020000.0,-16.31,40659020000.0,HTML5,2915.82,326,0.93,htmlcoin,1034191.0,1.03,HTMLCOIN,1501152552
0.00323576,8.38518,134063.0,-6.33,122175.0,ALT,1044.63,327,1.32,altcoin-alt,1024462.0,-5.2,Altcoin,1501152579
0.00000041,0.00106999,946555017.0,-31.51,946555017.0,HYP,4182.57,328,1.21,hyperstake,1012804.0,-4.96,HyperStake,1501152549
0.00000315,0.00816331,123603089.0,-26.45,123603089.0,SXC,2612.2,329,0.45,sexcoin,1009010.0,-4.53,Sexcoin,1501152541
0.00000786,0.0203665,49369594.0,44.29,49369594.0,RAIN,7777.27,330,1.35,condensate,1005486.0,11.26,Condensate,1501152580
0.00040093,1.03897,50000000.0,-7.98,960309.0,TKS,2862.01,331,1.4,tokes,997732.0,-1.42,Tokes,1501152577
0.00010999,0.285029,3488990.0,-27.83,3488990.0,NETKO,3282.28,332,0.66,netko,994463.0,8.45,Netko,1501152576
0.00004764,0.123453,7906764.0,22.23,7906764.0,OTX,2071.97,333,-4.97,octanox,976114.0,14.95,Octanox,1501152583
0.00017974,0.465779,200995023.0,6.8,1990045.0,CPC,4147.86,334,1.23,capricoin,926921.0,3.11,Capricoin,1501152556
0.00000069,0.00179798,493863915.0,,493863915.0,LTBC,511.964,335,1.81,ltbcoin,887957.0,9.42,LTBcoin,1501152550
0.00000027,0.000701779,1251855418.0,143.93,1251855418.0,CORG,24903.6,336,2.09,corgicoin,878526.0,11.13,CorgiCoin,1501152550
0.00000087,0.00226621,1000000000.0,-15.69,381236123.0,RBX,8967.6,337,12.85,ripto-bux,863961.0,19.53,Ripto Bux,1501152577
0.00000406,0.0105211,81651033.0,51.22,81651033.0,BTX,5493.96,338,2.15,bitcointx,859059.0,166.71,BitcoinTX,1501152554
0.00002951,0.0764686,20935289.0,9.2,11208967.0,EL,3240.5,339,0.17,elcoin-el,857134.0,4.83,Elcoin,1501152563
0.00000003,0.0000777422,20996318099.0,-49.42,10996318099.0,HTC,960.991,340,1.36,hitcoin,854878.0,54.58,HitCoin,1501152589
0.00000057,0.0014771,886395300.0,-11.33,577004618.0,FIMK,1020.58,341,5.58,fimkrypto,852294.0,9.86,FIMKrypto,1501152549
0.00006803,0.176293,4764026.0,14.99,4764026.0,PKB,16925.5,342,6.31,parkbyte,839864.0,7.84,ParkByte,1501152554
0.00008008,0.207526,3991735.0,127.37,3991735.0,FOOT,27814.3,343,12.07,footy-cash,828389.0,-40.41,Footy Cash,1501152565
0.00004376,0.113401,7161514.0,0.8,7161514.0,XMG,8588.05,344,1.38,magi,812123.0,6.63,Magi,1501152549
0.00000002,0.0000518281,15391971689.0,6.58,15391971689.0,CARBON,3768.71,345,21.66,carboncoin,797737.0,3.05,Carboncoin,1501152550
0.00010705,0.277417,15000053805.0,-10.44,2815205.0,PROC,24103.3,346,1.39,procurrency,780986.0,8.94,ProCurrency,1501152580
0.00029987,0.777075,998687.0,-4.91,998687.0,CBX,955.995,347,1.36,cryptogenic-bullion,776054.0,4.27,Crypto Bullion,1501152541
0.00000337,0.00872925,88888888.0,-13.66,88888888.0,DRACO,7440.9,348,0.46,dt-token,775933.0,2.71,DT Token,1501152589
0.00000024,0.000615192,1219223402.0,32.63,1219223402.0,DCY,16451.0,349,-3.3,dinastycoin,750056.0,74.55,Dinastycoin,1501152583
0.00004094,0.106084,7049468.0,15.34,7049468.0,MOIN,1490.0,350,1.3,moin,747836.0,2.77,Moin,1501152559
0.00003121,0.0808785,10619262.0,-22.71,9084669.0,XVP,3370.11,351,0.47,virtacoinplus,734754.0,1.95,Virtacoinplus,1501152575
0.0589838,152.851,4773.0,-3.6,4773.0,HERO,2907.56,352,-5.77,sovereign-hero,729558.0,-8.06,Sovereign Hero,1501152587
0.00006414,0.166202,5762000.0,-19.2,4168000.0,E4ROW,853.788,353,1.08,ether-for-the-rest-of-the-world,692730.0,,E4ROW,1501152585
0.00000025,0.000639529,1031709998.0,10.95,1031709998.0,FJC,3324.73,354,5.57,fujicoin,659808.0,4.34,FujiCoin,1501152556
0.00014763,0.382569,1701533.0,18.93,1701533.0,BYC,6480.46,355,1.36,bytecent,650954.0,0.33,Bytecent,1501152555
0.00000518,0.0134246,46785866.0,26.02,46785866.0,UIS,101224.0,356,0.03,unitus,628082.0,12.43,Unitus,1501152554
0.00001388,0.0359688,17396723.0,24.18,17396723.0,DSH,5902.15,357,8.54,dashcoin,625739.0,16.92,Dashcoin,1501152559
0.00000042,0.00107807,574683675.0,10.04,574683675.0,BLU,1058.26,358,1.27,bluecoin,619549.0,-10.88,BlueCoin,1501152546
0.00007216,0.186996,3285249.0,-15.84,3285249.0,BTSR,10765.1,359,1.36,btsr,614328.0,-1.2,BTSR,1501152561
0.00000508,0.0131643,50000000.0,-10.37,46000000.0,CFT,3221.01,360,1.4,cryptoforecast,605558.0,14.89,CryptoForecast,1501152582
0.000102,0.264324,2278150.0,150.28,2278150.0,UNB,163184.0,361,0.96,unbreakablecoin,602170.0,-2.15,UnbreakableCoin,1501152547
0.00000599,0.0155144,38601187.0,0.16,38601187.0,CSC,1514.6,362,1.34,casinocoin,598874.0,23.63,CasinoCoin,1501152541
0.00000001,0.0000263125,22391034915.0,23.62,22391034915.0,CV2,1894.24,363,13.01,colossuscoin-v2,589164.0,18.68,Colossuscoin V2,1501152558
0.00000475,0.0123113,50000000.0,-68.74,47700000.0,MBRS,952.689,364,33.59,embers,587249.0,52.94,Embers,1501152587
0.00000116,0.00301739,10189729990.0,-24.2,189729990.0,XHI,103880.0,365,-0.14,hicoin,572489.0,-5.77,HiCoin,1501152563
0.00000028,0.000713819,787126712.0,33.08,787126712.0,NET,4950.0,366,-10.87,netcoin,561866.0,-2.25,NetCoin,1501152542
0.0065312,16.925,9999992.0,8.64,32000.0,ITI,103419.0,367,-1.26,iticoin,541600.0,1.21,iTicoin,1501152581
0.00038416,0.995511,1339789.0,-0.61,523851.0,USNBT,236055.0,368,-0.01,nubits,521500.0,0.01,NuBits,1501152551
0.00005038,0.130551,3965400.0,-4.8,3965400.0,KRB,8824.45,369,0.71,karbowanec,517687.0,6.61,Karbowanec,1501152571
0.00011617,0.301038,1673383.0,6.82,1673383.0,INFX,20536.0,370,0.5,influxcoin,503752.0,-0.22,Influxcoin,1501152558
0.00000724,0.0187654,64080878.0,-16.97,26542079.0,CNT,3434.61,371,1.53,centurion,498073.0,5.97,Centurion,1501152574
0.00000259,0.00671241,72534516.0,4.21,72534516.0,TES,553.896,372,1.39,teslacoin,486881.0,-11.12,TeslaCoin,1501152542
0.00000168,0.00435356,250000000.0,-5.61,111288055.0,HODL,961.545,373,1.36,hodlcoin,484499.0,25.46,HOdlcoin,1501152563
0.00000288,0.00746489,60255850.0,-47.3,60255850.0,VUC,5720.02,374,1.18,virta-unique-coin,449803.0,-5.89,Virta Unique Coin,1501152587
0.00000439,0.0113692,38866150.0,-14.24,38866150.0,PAK,1130.21,375,1.32,pakcoin,441877.0,-5.38,Pakcoin,1501152559
0.00002700,0.069968,6096179.0,-4.1,6096179.0,FCN,1273.29,376,-0.49,fantomcoin,426537.0,7.82,Fantomcoin,1501152549
0.000000002,0.0000041553,101753613294,13.44,101753613294,BUN,1445.34,377,11.05,bunnycoin,422820.0,20.99,BunnyCoin,1501152551
0.00053817,1.39461,16445402.0,-35.75,300896.0,BTX,10708.1,378,-1.32,bitcore,419632.0,11.79,Bitcore,1501152580
0.00000007,0.000181954,2296852707.0,-5.51,2296852707.0,NOBL,1102.41,379,1.49,noblecoin,417922.0,9.41,NobleCoin,1501152543
0.00002419,0.0626987,6541841.0,10.66,6541841.0,TRUMP,3683.21,380,-0.18,trumpcoin,410165.0,-9.64,TrumpCoin,1501152571
0.00013509,0.350066,1139520.0,-18.87,1139520.0,ZER,888.715,381,1.4,zero,398907.0,-1.65,Zero,1501152576
0.000000003,0.0000066649,59719935819.0,-17.85,59719935819.0,NYC,3054.76,382,-24.58,newyorkcoin,398028.0,-68.39,NewYorkCoin,1501152547
0.00004196,0.108742,3651264.0,-22.89,3651264.0,ENT,19072.9,383,-36.42,eternity,397046.0,-5.64,Eternity,1501152570
0.00013121,0.340022,1164415.0,-6.76,1164415.0,8BIT,1951.29,384,16.43,8bit,395927.0,24.36,8Bit,1501152554
0.00208795,5.41074,72891.0,-24.15,72891.0,TRI,2164.29,385,-1.52,triangles,394397.0,-10.78,Triangles,1501152548
0.00000456,0.011806,177168552.0,37.97,32318551.0,CNC,126747.0,386,1.64,chncoin,381553.0,-5.32,CHNCoin,1501152541
0.00000925,0.0239592,15868233.0,5.32,15868233.0,POST,1459.38,387,1.36,postcoin,380190.0,3.97,PostCoin,1501152562
0.0004347,1.12648,324902.0,36.35,324901.0,ETB,1262.93,388,4.8,ethbits,365994.0,-37.8,Ethbits,1501152582
0.00001068,0.0276762,12202200.0,-0.68,12202200.0,ZOI,1326.95,389,1.38,zoin,337711.0,4.23,Zoin,1501152569
0.00000234,0.00606389,54288159.0,-24.16,54288159.0,HBN,791.595,390,2.25,hobonickels,329197.0,19.93,HoboNickels,1501152542
